timestamp,open,high,low,close,volume
2025-11-13 15:36:00,101934.88,102015.6,101926.2,101996.45,17.55067
2025-11-13 15:37:00,101995.92,101995.92,101586.64,101737.71,83.83579
2025-11-13 15:38:00,101737.71,101814.0,101664.0,101807.16,28.39534
2025-11-13 15:39:00,101807.16,101946.99,101796.95,101944.16,20.86482
2025-11-13 15:40:00,101944.15,101944.15,101832.0,101875.24,21.59072
2025-11-13 15:41:00,101875.25,101888.31,101669.08,101719.4,24.26049
2025-11-13 15:42:00,101719.41,101812.66,101681.08,101745.76,23.60734
2025-11-13 15:43:00,101745.76,101750.0,101662.74,101676.44,13.76986
2025-11-13 15:44:00,101676.44,101707.58,101580.12,101593.75,55.97739
2025-11-13 15:45:00,101593.75,101620.85,101550.0,101550.04,23.90064
2025-11-13 15:46:00,101550.03,101596.75,101336.46,101376.93,105.72727
2025-11-13 15:47:00,101376.93,101376.93,101266.24,101297.45,46.8501
2025-11-13 15:48:00,101297.45,101389.87,101276.41,101344.83,28.42711
2025-11-13 15:49:00,101344.82,101351.24,101290.0,101304.46,25.54595
2025-11-13 15:50:00,101304.46,101449.09,101260.51,101427.27,32.89771
2025-11-13 15:51:00,101427.27,101480.0,101360.8,101360.81,18.80153
2025-11-13 15:52:00,101360.81,101389.85,101298.0,101298.0,23.51891
2025-11-13 15:53:00,101298.01,101442.0,101297.99,101440.83,26.51183
2025-11-13 15:54:00,101440.83,101440.83,101257.66,101334.17,31.39778
2025-11-13 15:55:00,101334.17,101399.72,101206.61,101363.48,42.59103
2025-11-13 15:56:00,101363.48,101436.55,101272.46,101272.46,18.65194
2025-11-13 15:57:00,101272.47,101287.0,101214.44,101225.17,35.42806
2025-11-13 15:58:00,101225.16,101366.39,101184.14,101348.38,101.09765
2025-11-13 15:59:00,101348.39,101422.55,101348.38,101382.64,31.614
2025-11-13 16:00:00,101382.63,101500.0,101336.16,101500.0,35.73153
2025-11-13 16:01:00,101499.99,101540.93,101350.66,101356.42,33.4953
2025-11-13 16:02:00,101356.41,101369.25,101288.64,101288.65,20.73654
2025-11-13 16:03:00,101288.65,101332.06,101210.0,101211.9,50.42928
2025-11-13 16:04:00,101211.9,101211.91,101138.42,101190.95,34.35715
2025-11-13 16:05:00,101190.95,101254.0,101174.5,101232.3,37.6959
2025-11-13 16:06:00,101232.29,101232.29,101088.87,101119.22,45.79218
2025-11-13 16:07:00,101119.22,101233.15,101080.0,101230.15,44.84499
2025-11-13 16:08:00,101230.15,101353.6,101218.96,101246.0,44.93259
2025-11-13 16:09:00,101246.0,101402.58,101235.47,101358.39,37.06571
2025-11-13 16:10:00,101358.39,101358.39,101172.65,101177.04,31.77942
2025-11-13 16:11:00,101177.05,101270.85,101170.11,101221.86,21.13028
2025-11-13 16:12:00,101221.86,101221.86,101082.44,101082.45,33.98713
2025-11-13 16:13:00,101082.45,101114.39,101013.65,101082.45,53.17384
2025-11-13 16:14:00,101082.44,101211.16,101054.33,101188.02,24.64925
2025-11-13 16:15:00,101188.02,101270.78,101178.59,101208.01,28.06279
2025-11-13 16:16:00,101208.01,101208.01,101058.46,101107.17,30.7637
2025-11-13 16:17:00,101107.17,101107.17,100951.86,100976.66,151.31376
2025-11-13 16:18:00,100976.65,101013.07,100936.47,100936.47,32.11855
2025-11-13 16:19:00,100936.48,100936.48,100828.0,100843.93,90.1344
2025-11-13 16:20:00,100843.93,101000.57,100834.08,100955.2,44.67149
2025-11-13 16:21:00,100955.2,100955.2,100810.29,100845.13,42.88179
2025-11-13 16:22:00,100845.14,101026.11,100800.0,100990.92,54.93873
2025-11-13 16:23:00,100990.91,101004.62,100870.53,100899.54,27.60115
2025-11-13 16:24:00,100898.21,100963.19,100861.71,100862.21,22.78138
2025-11-13 16:25:00,100862.21,100890.69,100715.31,100741.91,83.44783
2025-11-13 16:26:00,100741.91,100905.25,100731.91,100888.68,31.84958
2025-11-13 16:27:00,100888.68,100986.18,100882.16,100930.76,25.06556
2025-11-13 16:28:00,100930.77,100989.14,100860.0,100965.03,22.29123
2025-11-13 16:29:00,100965.03,101082.84,100905.24,101064.94,25.20707
2025-11-13 16:30:00,101064.94,101192.0,100985.89,101060.56,93.4038
2025-11-13 16:31:00,101060.56,101214.28,101036.09,101105.67,126.75243
2025-11-13 16:32:00,101105.67,101192.75,101007.49,101036.97,83.38777
2025-11-13 16:33:00,101036.97,101125.5,101025.88,101056.17,26.8323
2025-11-13 16:34:00,101056.18,101358.59,101052.64,101348.27,58.28097
2025-11-13 16:35:00,101348.26,101425.93,101218.96,101218.97,74.30002
2025-11-13 16:36:00,101218.97,101273.99,101138.0,101142.96,43.12888
2025-11-13 16:37:00,101142.95,101221.29,101100.02,101193.38,25.27396
2025-11-13 16:38:00,101193.37,101277.49,101159.89,101273.1,25.89263
2025-11-13 16:39:00,101273.09,101299.85,101003.09,101020.01,58.59488
2025-11-13 16:40:00,101020.01,101081.03,100938.25,101007.29,35.16476
2025-11-13 16:41:00,101007.29,101039.74,100941.25,100943.92,30.59648
2025-11-13 16:42:00,100943.92,100987.88,100934.86,100982.94,21.83008
2025-11-13 16:43:00,100982.93,100982.93,100837.83,100889.72,45.41313
2025-11-13 16:44:00,100889.73,100945.24,100858.0,100942.76,26.74956
2025-11-13 16:45:00,100942.76,100994.88,100909.22,100945.75,24.18535
2025-11-13 16:46:00,100945.74,100976.19,100885.71,100889.42,27.03973
2025-11-13 16:47:00,100889.42,101037.33,100889.42,100962.62,26.54102
2025-11-13 16:48:00,100962.62,100978.81,100885.72,100912.0,24.91674
2025-11-13 16:49:00,100912.0,101098.66,100912.0,101082.95,22.97662
2025-11-13 16:50:00,101082.95,101088.8,100980.44,100983.13,16.80859
2025-11-13 16:51:00,100983.13,101142.47,100983.13,101108.77,25.33547
2025-11-13 16:52:00,101108.76,101128.37,100927.71,100967.63,92.39638
2025-11-13 16:53:00,100967.64,100967.64,100860.0,100889.64,39.99556
2025-11-13 16:54:00,100889.64,100889.64,100851.0,100851.0,31.54173
2025-11-13 16:55:00,100851.0,100864.85,100550.0,100617.46,151.25804
2025-11-13 16:56:00,100617.47,100730.23,100597.84,100652.97,45.61994
2025-11-13 16:57:00,100652.97,100705.51,100611.47,100655.72,41.95347
2025-11-13 16:58:00,100655.72,100655.72,100567.31,100594.92,29.50256
2025-11-13 16:59:00,100594.93,100645.28,100594.93,100633.13,25.56886
2025-11-13 17:00:00,100633.13,100638.44,100550.0,100554.25,68.52565
2025-11-13 17:01:00,100554.25,100653.2,100531.76,100568.17,47.09128
2025-11-13 17:02:00,100568.16,100652.61,100546.5,100615.51,32.40079
2025-11-13 17:03:00,100615.51,100683.88,100575.31,100674.37,73.12753
2025-11-13 17:04:00,100673.33,100692.45,100635.95,100661.02,31.04322
2025-11-13 17:05:00,100661.02,100672.85,100500.05,100502.45,58.81248
2025-11-13 17:06:00,100502.44,100788.0,100500.0,100760.7,54.13087
2025-11-13 17:07:00,100760.7,100820.49,100700.12,100732.42,33.75049
2025-11-13 17:08:00,100732.42,100740.47,100605.02,100626.46,26.28116
2025-11-13 17:09:00,100626.46,100634.18,100449.0,100449.01,126.96599
2025-11-13 17:10:00,100449.01,100613.01,100443.24,100515.54,38.51242
2025-11-13 17:11:00,100515.55,100605.23,100485.04,100588.79,43.90282
2025-11-13 17:12:00,100588.79,100645.0,100570.0,100609.18,47.90137
2025-11-13 17:13:00,100609.18,100671.34,100589.03,100651.95,21.27567
2025-11-13 17:14:00,100651.95,100657.59,100519.39,100544.35,19.91688
2025-11-13 17:15:00,100544.34,100775.33,100533.37,100725.29,30.42616
2025-11-13 17:16:00,100725.29,100794.13,100635.04,100700.97,43.28339
2025-11-13 17:17:00,100700.98,100721.13,100635.02,100688.75,30.6325
2025-11-13 17:18:00,100688.74,100693.32,100516.85,100516.85,24.00531
2025-11-13 17:19:00,100516.85,100574.55,100504.48,100525.44,35.6476
2025-11-13 17:20:00,100525.45,100568.39,100492.95,100492.95,27.16058
2025-11-13 17:21:00,100492.95,100507.81,100400.0,100400.01,51.84073
2025-11-13 17:22:00,100400.01,100472.87,100342.54,100386.53,92.85724
2025-11-13 17:23:00,100386.53,100438.97,100319.0,100380.69,44.15131
2025-11-13 17:24:00,100380.68,100489.99,100320.25,100414.35,41.03733
2025-11-13 17:25:00,100414.35,100423.05,100205.11,100315.01,93.05138
2025-11-13 17:26:00,100315.01,100363.6,100208.99,100260.84,45.67086
2025-11-13 17:27:00,100260.84,100348.95,100236.0,100262.88,42.94079
2025-11-13 17:28:00,100262.88,100487.96,100235.96,100476.14,43.06572
2025-11-13 17:29:00,100476.14,100480.75,100314.98,100314.98,25.43695
2025-11-13 17:30:00,100314.97,100348.3,100218.79,100335.78,27.05499
2025-11-13 17:31:00,100335.79,100500.0,100306.22,100500.0,20.09169
2025-11-13 17:32:00,100499.99,100500.0,100409.79,100409.8,32.78059
2025-11-13 17:33:00,100409.8,100478.0,100382.0,100478.0,30.21288
2025-11-13 17:34:00,100478.0,100486.09,100430.0,100449.56,17.08213
2025-11-13 17:35:00,100449.56,100449.56,100214.0,100235.52,30.07757
2025-11-13 17:36:00,100235.53,100249.39,100204.15,100214.16,18.62919
2025-11-13 17:37:00,100214.17,100214.17,100073.31,100082.18,103.02319
2025-11-13 17:38:00,100082.18,100129.69,100065.9,100073.73,42.67407
2025-11-13 17:39:00,100073.74,100213.55,100050.0,100213.54,36.18895
2025-11-13 17:40:00,100213.54,100237.27,100063.09,100063.1,29.36585
2025-11-13 17:41:00,100063.1,100087.0,99840.0,99889.18,283.36697
2025-11-13 17:42:00,99889.18,100078.58,99889.18,99999.99,65.24361
2025-11-13 17:43:00,100000.0,100025.93,99952.04,100010.25,37.6308
2025-11-13 17:44:00,100010.26,100096.0,100004.01,100033.9,21.69496
2025-11-13 17:45:00,100033.89,100100.78,100000.01,100080.01,31.52866
2025-11-13 17:46:00,100080.01,100184.9,99960.0,100164.1,36.69376
2025-11-13 17:47:00,100164.11,100164.11,100000.0,100040.92,27.34834
2025-11-13 17:48:00,100040.92,100136.17,100039.59,100125.0,29.68455
2025-11-13 17:49:00,100125.0,100140.12,100014.14,100015.32,25.11766
2025-11-13 17:50:00,100015.32,100026.01,99880.0,99893.63,28.3394
2025-11-13 17:51:00,99893.62,99918.76,99820.31,99884.15,36.58648
2025-11-13 17:52:00,99884.16,99896.72,99825.06,99844.64,18.05253
2025-11-13 17:53:00,99844.64,99896.0,99832.15,99872.45,28.54547
2025-11-13 17:54:00,99872.44,99987.82,99872.44,99930.0,42.47878
2025-11-13 17:55:00,99930.01,99930.01,99821.46,99860.01,225.53261
2025-11-13 17:56:00,99860.0,99895.85,99802.47,99829.96,159.85698
2025-11-13 17:57:00,99829.96,99829.96,99753.0,99775.07,303.18615
2025-11-13 17:58:00,99775.08,99830.01,99710.42,99747.72,98.88754
2025-11-13 17:59:00,99747.71,99747.72,99608.98,99659.99,86.8244
2025-11-13 18:00:00,99659.99,99774.87,99613.58,99770.84,64.76598
2025-11-13 18:01:00,99770.84,99786.64,99675.6,99730.78,89.70268
2025-11-13 18:02:00,99730.78,99911.07,99730.78,99911.06,105.59736
2025-11-13 18:03:00,99911.06,99922.0,99754.35,99783.97,85.73899
2025-11-13 18:04:00,99783.97,99790.92,99602.93,99618.34,137.29744
2025-11-13 18:05:00,99622.21,99667.64,99525.49,99527.01,78.14276
2025-11-13 18:06:00,99527.01,99687.19,99450.02,99676.99,161.24586
2025-11-13 18:07:00,99676.98,99710.33,99511.81,99628.0,54.98958
2025-11-13 18:08:00,99627.99,99627.99,99474.58,99474.58,25.50362
2025-11-13 18:09:00,99474.58,99487.74,99388.0,99416.42,80.2038
2025-11-13 18:10:00,99415.83,99424.97,99357.21,99364.63,43.57068
2025-11-13 18:11:00,99364.63,99408.72,99226.91,99272.87,148.32996
2025-11-13 18:12:00,99272.87,99380.38,99272.87,99380.37,45.37902
2025-11-13 18:13:00,99380.38,99392.92,99280.04,99290.0,76.48148
2025-11-13 18:14:00,99290.0,99388.73,99289.99,99376.42,25.18215
2025-11-13 18:15:00,99376.43,99381.96,99289.01,99299.03,18.01056
2025-11-13 18:16:00,99299.03,99316.11,99121.01,99176.18,78.40766
2025-11-13 18:17:00,99176.18,99186.31,99005.62,99016.88,150.73681
2025-11-13 18:18:00,99016.88,99578.61,99015.87,99560.98,97.4982
2025-11-13 18:19:00,99560.99,99560.99,99298.03,99309.87,74.46835
2025-11-13 18:20:00,99309.88,99333.36,99077.15,99280.26,48.84473
2025-11-13 18:21:00,99280.26,99281.92,99134.4,99134.41,36.41497
2025-11-13 18:22:00,99134.4,99356.49,99122.87,99344.92,52.37743
2025-11-13 18:23:00,99344.93,99344.93,99157.53,99162.16,30.40058
2025-11-13 18:24:00,99162.16,99199.06,99117.82,99158.01,36.02092
2025-11-13 18:25:00,99158.0,99164.36,98888.88,98896.13,260.7348
2025-11-13 18:26:00,98896.13,99074.88,98888.89,98956.07,79.63604
2025-11-13 18:27:00,98956.07,98980.98,98826.01,98826.02,90.1385
2025-11-13 18:28:00,98826.02,98857.94,98770.0,98803.5,77.01468
2025-11-13 18:29:00,98803.5,99117.29,98750.0,99100.17,107.42229
2025-11-13 18:30:00,99100.17,99126.41,98914.83,99063.82,83.91168
2025-11-13 18:31:00,99063.82,99117.75,98901.5,98903.65,59.43108
2025-11-13 18:32:00,98903.66,99047.31,98871.5,98954.23,42.01266
2025-11-13 18:33:00,98954.23,98973.24,98688.0,98711.44,54.49792
2025-11-13 18:34:00,98713.07,98746.14,98511.0,98600.01,141.95174
2025-11-13 18:35:00,98600.0,98665.27,98412.66,98512.01,179.38002
2025-11-13 18:36:00,98512.01,98512.01,98400.01,98408.71,130.89825
2025-11-13 18:37:00,98408.71,98543.1,98361.93,98394.42,101.74733
2025-11-13 18:38:00,98394.41,98448.21,98250.0,98269.06,109.93403
2025-11-13 18:39:00,98269.05,98540.0,98234.28,98509.75,97.71913
2025-11-13 18:40:00,98509.75,98545.15,98294.5,98453.76,55.58599
2025-11-13 18:41:00,98453.76,98712.0,98320.03,98711.99,84.50483
2025-11-13 18:42:00,98712.0,98754.36,98441.82,98450.04,57.998
2025-11-13 18:43:00,98450.04,98650.82,98450.04,98538.5,30.96729
2025-11-13 18:44:00,98538.51,98671.68,98528.78,98671.68,36.56243
2025-11-13 18:45:00,98671.68,98718.0,98534.0,98545.76,53.60721
2025-11-13 18:46:00,98545.76,98550.12,98409.06,98426.34,45.4931
2025-11-13 18:47:00,98426.35,98590.81,98420.81,98580.91,57.3224
2025-11-13 18:48:00,98580.91,98601.56,98502.59,98512.57,36.19153
2025-11-13 18:49:00,98512.57,98548.55,98406.78,98406.78,76.31646
2025-11-13 18:50:00,98406.78,98406.79,98220.16,98297.0,65.24731
2025-11-13 18:51:00,98297.0,98446.42,98147.4,98344.01,112.34445
2025-11-13 18:52:00,98344.0,98394.0,98218.0,98336.46,44.19706
2025-11-13 18:53:00,98336.46,98420.0,98307.98,98356.4,35.28542
2025-11-13 18:54:00,98356.41,98396.59,98288.9,98311.63,20.9166
2025-11-13 18:55:00,98311.64,98406.0,98288.88,98364.64,27.57207
2025-11-13 18:56:00,98364.64,98486.72,98328.8,98459.66,46.71493
2025-11-13 18:57:00,98459.66,98567.61,98457.2,98518.76,54.38471
2025-11-13 18:58:00,98518.76,98799.17,98518.76,98660.95,95.81793
2025-11-13 18:59:00,98660.95,98767.36,98548.27,98591.78,80.2685
2025-11-13 19:00:00,98591.78,98616.04,98520.61,98523.38,28.05152
2025-11-13 19:01:00,98523.39,98543.83,98481.71,98494.07,18.56327
2025-11-13 19:02:00,98494.06,98494.07,98357.59,98402.57,39.36506
2025-11-13 19:03:00,98402.58,98487.69,98386.52,98469.01,26.30005
2025-11-13 19:04:00,98469.01,98809.25,98463.25,98793.47,53.43767
2025-11-13 19:05:00,98793.47,98899.72,98760.04,98793.27,58.54401
2025-11-13 19:06:00,98793.27,98833.32,98563.86,98570.24,44.81551
2025-11-13 19:07:00,98570.23,98570.23,98453.9,98463.3,21.04451
2025-11-13 19:08:00,98463.3,98463.3,98314.39,98367.71,62.21215
2025-11-13 19:09:00,98367.71,98575.94,98347.87,98537.1,48.1346
2025-11-13 19:10:00,98537.1,98672.68,98506.77,98672.68,36.77479
2025-11-13 19:11:00,98672.67,98768.05,98626.33,98662.09,36.17695
2025-11-13 19:12:00,98662.09,98736.61,98569.7,98595.6,27.50821
2025-11-13 19:13:00,98595.6,98777.73,98595.59,98750.69,53.98197
2025-11-13 19:14:00,98750.69,98798.0,98679.98,98696.08,56.56254
2025-11-13 19:15:00,98696.09,98696.09,98517.24,98543.56,42.20913
2025-11-13 19:16:00,98543.55,98543.55,98400.0,98447.61,36.77574
2025-11-13 19:17:00,98447.61,98547.37,98447.61,98498.97,28.45354
2025-11-13 19:18:00,98498.97,98639.56,98498.97,98589.21,29.48996
2025-11-13 19:19:00,98589.21,98669.77,98520.33,98520.34,16.58362
2025-11-13 19:20:00,98520.33,98560.56,98416.21,98433.3,62.27357
2025-11-13 19:21:00,98433.31,98677.54,98415.21,98663.11,31.84311
2025-11-13 19:22:00,98663.11,98824.0,98628.01,98798.7,38.36316
2025-11-13 19:23:00,98798.69,98858.47,98750.33,98841.6,39.02362
2025-11-13 19:24:00,98841.6,98906.0,98767.5,98891.1,29.17139
2025-11-13 19:25:00,98891.09,99246.78,98873.85,99217.42,147.97124
2025-11-13 19:26:00,99217.43,99237.41,98988.44,98993.0,52.56104
2025-11-13 19:27:00,98993.0,99119.99,98993.0,99054.48,59.05168
2025-11-13 19:28:00,99054.49,99282.0,99054.49,99281.99,49.61068
2025-11-13 19:29:00,99282.0,99295.02,99170.15,99170.77,48.02495
2025-11-13 19:30:00,99170.77,99222.88,99058.45,99059.45,31.71862
2025-11-13 19:31:00,99059.45,99059.45,98902.44,98920.01,68.76893
2025-11-13 19:32:00,98920.01,98933.35,98819.99,98839.16,38.45782
2025-11-13 19:33:00,98839.15,98839.15,98799.0,98811.36,20.9217
2025-11-13 19:34:00,98811.36,98828.13,98738.0,98771.53,24.48833
2025-11-13 19:35:00,98771.53,98812.98,98726.76,98766.59,52.4596
2025-11-13 19:36:00,98766.58,98780.23,98700.0,98714.1,25.06998
2025-11-13 19:37:00,98714.1,98793.78,98681.83,98687.4,32.0587
2025-11-13 19:38:00,98687.4,98687.4,98560.76,98580.72,43.48093
2025-11-13 19:39:00,98580.72,98712.32,98580.71,98702.66,24.88959
2025-11-13 19:40:00,98702.65,98702.65,98618.02,98648.19,23.60322
2025-11-13 19:41:00,98648.18,98667.03,98577.12,98636.28,22.71265
2025-11-13 19:42:00,98636.27,98652.34,98568.45,98652.34,32.90252
2025-11-13 19:43:00,98652.34,98872.4,98652.34,98848.25,46.85471
2025-11-13 19:44:00,98848.25,98930.45,98821.83,98910.95,28.37381
2025-11-13 19:45:00,98910.95,98975.69,98766.81,98817.93,42.90657
2025-11-13 19:46:00,98817.93,98896.64,98765.83,98878.18,30.4728
2025-11-13 19:47:00,98878.18,98940.0,98792.3,98796.84,26.48267
2025-11-13 19:48:00,98796.84,98872.18,98684.48,98684.49,24.43441
2025-11-13 19:49:00,98684.49,98690.63,98638.0,98661.26,20.99271
2025-11-13 19:50:00,98661.26,98839.03,98661.26,98796.51,25.76031
2025-11-13 19:51:00,98796.51,98802.42,98641.99,98712.73,26.12359
2025-11-13 19:52:00,98712.73,98805.54,98709.27,98724.82,21.41668
2025-11-13 19:53:00,98724.82,98806.29,98668.29,98744.01,26.61094
2025-11-13 19:54:00,98744.01,98838.57,98712.72,98712.73,30.87732
2025-11-13 19:55:00,98712.72,98712.72,98360.0,98398.41,83.51603
2025-11-13 19:56:00,98398.42,98747.71,98398.42,98659.4,48.20448
2025-11-13 19:57:00,98659.4,98674.0,98585.41,98624.01,21.30579
2025-11-13 19:58:00,98624.01,98718.2,98590.34,98687.34,22.43756
2025-11-13 19:59:00,98687.34,98711.02,98627.72,98682.14,18.05959
2025-11-13 20:00:00,98682.13,98682.13,98526.32,98554.6,15.10952
2025-11-13 20:01:00,98554.61,98558.32,98484.83,98521.32,31.76619
2025-11-13 20:02:00,98521.31,98530.01,98399.92,98399.93,18.8897
2025-11-13 20:03:00,98399.93,98444.77,98384.63,98397.9,22.3321
2025-11-13 20:04:00,98397.91,98397.91,98254.71,98293.45,48.98043
2025-11-13 20:05:00,98293.45,98344.01,98273.65,98296.77,30.10424
2025-11-13 20:06:00,98296.77,98445.91,98100.8,98383.88,130.16934
2025-11-13 20:07:00,98383.88,98452.96,98322.0,98390.26,39.25012
2025-11-13 20:08:00,98390.26,98606.26,98356.65,98572.47,40.10597
2025-11-13 20:09:00,98572.47,98572.47,98467.82,98509.06,17.84605
2025-11-13 20:10:00,98509.05,98514.15,98300.28,98300.29,34.27312
2025-11-13 20:11:00,98300.28,98514.79,98271.98,98504.0,28.68527
2025-11-13 20:12:00,98504.0,98504.01,98331.99,98338.77,71.07803
2025-11-13 20:13:00,98338.78,98359.02,98184.86,98329.24,46.34193
2025-11-13 20:14:00,98329.24,98337.96,98272.03,98308.6,30.17258
2025-11-13 20:15:00,98308.6,98323.22,98218.0,98321.1,30.67273
2025-11-13 20:16:00,98321.1,98330.0,98218.09,98244.0,33.23019
2025-11-13 20:17:00,98243.99,98266.0,98047.36,98069.06,64.87566
2025-11-13 20:18:00,98069.06,98235.43,98063.28,98168.07,82.1846
2025-11-13 20:19:00,98168.07,98171.49,98075.74,98080.74,37.10552
2025-11-13 20:20:00,98080.75,98180.0,98074.0,98074.5,36.70285
2025-11-13 20:21:00,98074.5,98192.6,98000.4,98192.6,124.37348
2025-11-13 20:22:00,98192.0,98378.9,98192.0,98288.92,54.84812
2025-11-13 20:23:00,98288.92,98288.93,98033.93,98150.86,32.42129
2025-11-13 20:24:00,98150.87,98314.58,98140.05,98284.11,37.179
2025-11-13 20:25:00,98284.11,98312.02,98142.0,98194.81,28.94395
2025-11-13 20:26:00,98194.81,98226.45,98107.18,98112.17,26.60629
2025-11-13 20:27:00,98112.17,98555.55,98088.64,98539.21,75.00909
2025-11-13 20:28:00,98539.21,98667.32,98393.27,98398.9,71.88234
