candidate,feature_group,total_return,CAGR,Sharpe,max_drawdown,benchmark_CAGR,benchmark_Sharpe,benchmark_MDD,cagr_preservation_pct,mdd_improvement_pct,long_exposure,trade_count,sessions,score,positive_folds,fold_count,positive_fold_ratio,mean_fold_return,worst_fold,best_fold,top_fold_removal_mean_return,top_fold_removal_positive_ratio,low_cost_total_return,high_cost_total_return,threshold_distribution,eligible,ineligible_reason,common_index_hash,rank
LOGISTIC_PRICE_PLUS_ALL_REGIME,PRICE_PLUS_ALL_REGIME,1.7306488938617517,0.09562146685265627,0.8747602433378573,-0.09951643765137297,0.18520840900052038,0.9198783167762289,-0.3597661769446917,51.62911736496133,72.33857876898972,0.5057720057720058,325,2772,1.6497751483927157,10,11,0.9090909090909091,0.09901380068352691,-0.011847827484043338,0.28815246567416253,0.08009993418446336,0.9,2.006832738632973,1.3254067348881624,"{""0.45"": 8, ""0.5"": 2, ""0.55"": 1}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,1
DUAL_TREND_FILTER,DUAL_TREND_FILTER,1.5609039105490101,0.08924772644634693,0.8431799786107972,-0.19422815746272948,0.18520840900052038,0.9198783167762289,-0.3597661769446917,48.187729125245156,46.01266880833299,0.5804473304473304,205,2772,1.3514943958193721,9,11,0.8181818181818182,0.09277194208602828,-0.058866478948742196,0.21030015994899576,0.08101912029973152,0.8,1.7202442796339619,1.3157130518234617,,True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,2
LOGISTIC_PRICE_PLUS_RATES,PRICE_PLUS_RATES,1.5434807332238805,0.08857193161715315,0.8392821086019445,-0.23345357174398362,0.18520840900052038,0.9198783167762289,-0.3597661769446917,47.82284567700395,35.10963878634056,0.4613997113997114,233,2772,1.2382013421423541,10,11,0.9090909090909091,0.0911208104973341,-0.014055560608723261,0.22273185593684808,0.07795970595338272,0.9,1.7243359592582999,1.2682358288873719,"{""0.45"": 4, ""0.5"": 4, ""0.55"": 2, ""0.6"": 1}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,3
LOGISTIC_PRICE_PLUS_VOL,PRICE_PLUS_VOL,1.988933361686728,0.10466030529495174,0.9069060251156845,-0.2617466565588764,0.18520840900052038,0.9198783167762289,-0.3597661769446917,56.50947808458182,27.245340631585897,0.5050505050505051,295,2772,1.2358689095161253,9,11,0.8181818181818182,0.10855080265600431,-0.028725084141893786,0.2864221484221856,0.09076366807938617,0.8,2.2614451380834177,1.58425022466025,"{""0.45"": 10, ""0.5"": 1}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,4
LOGISTIC_PRICE_ONLY,PRICE_ONLY,1.2704391005785403,0.0773916947724489,0.6027514235127965,-0.41392668183495007,0.18520840900052038,0.9198783167762289,-0.3597661769446917,41.78627481878075,-15.054362628031226,0.6186868686868687,283,2772,0.493994072051265,9,11,0.8181818181818182,0.08404275719804455,-0.2108391755144129,0.21767935614943812,0.0706790973029052,0.8,1.4679281434421112,0.9756709182879864,"{""0.45"": 5, ""0.5"": 4, ""0.55"": 2}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,5
LOGISTIC_PRICE_PLUS_BREADTH,PRICE_PLUS_BREADTH,0.7396917416010558,0.05162552406837784,0.4322089467724306,-0.3836080196053806,0.18520840900052038,0.9198783167762289,-0.3597661769446917,27.874287321496716,-6.627038390091405,0.6204906204906205,267,2772,0.39381285019301326,7,11,0.6363636363636364,0.05699304092488859,-0.13981074971936325,0.2174262810605634,0.04094971691132111,0.6,0.8814580368454812,0.5266724680491146,"{""0.45"": 7, ""0.5"": 3, ""0.55"": 1}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,6
LOGISTIC_PRICE_PLUS_CREDIT,PRICE_PLUS_CREDIT,1.0537529888642436,0.06761206605020353,0.5150963946068057,-0.4497529492103508,0.18520840900052038,0.9198783167762289,-0.3597661769446917,36.5059375084927,-25.01257150682431,0.6706349206349206,239,2772,0.30147661704705525,8,11,0.7272727272727273,0.07671541018574173,-0.2067333045892804,0.2247483658695102,0.06191211461736488,0.7,1.2017671586784777,0.8287573474867953,"{""0.45"": 7, ""0.5"": 3, ""0.55"": 1}",True,,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,7
BUY_AND_HOLD,BUY_AND_HOLD,5.482491639155475,0.18520840900052038,0.9198783167762289,-0.3597661769446917,0.18520840900052038,0.9198783167762289,-0.3597661769446917,100.0,0.0,0.996031746031746,21,2772,1.0198783167762289,10,11,0.9090909090909091,0.1955636968996738,-0.0899379057497145,0.45823913549653317,0.16929615303998785,0.9,5.503793654505557,5.447129188410881,,False,exposure_out_of_range,ac41eba0d78967889605b09fe1f47c3b6e4339d8c960599ccd8bb81fd6395a95,8
