fold_id,candidate,total_return,Sharpe,CAGR,MDD,exposure,trades,positive_fold,cagr_preservation_pct,mdd_improvement_pct,threshold
4,BUY_AND_HOLD,0.23667127056088977,1.350992405345757,0.23667127056088977,-0.10568847949087978,0.996031746031746,1,True,100.0,0.0,
4,DUAL_TREND_FILTER,0.050782678523602076,0.4809001200856824,0.050782678523602076,-0.14990732085454006,0.7261904761904762,17,True,21.45705239307317,-41.83884712569459,
4,LOGISTIC_PRICE_ONLY,0.12815272223012264,0.951864778720455,0.12815272223012264,-0.12629346731231228,0.8373015873015873,13,True,54.147984217269865,-19.495963912708735,0.45
4,LOGISTIC_PRICE_PLUS_VOL,0.08841226574326067,1.2657915118854277,0.08841226574326067,-0.026383429859209606,0.3333333333333333,12,True,37.35656868437453,75.03660759781646,0.45
4,LOGISTIC_PRICE_PLUS_RATES,0.07913163482655006,0.9110287228927173,0.07913163482655006,-0.05761615379689322,0.503968253968254,20,True,33.43525162095727,45.48492506047916,0.45
4,LOGISTIC_PRICE_PLUS_BREADTH,0.10436483524086326,0.8539708971360345,0.10436483524086326,-0.13920955655880807,0.8015873015873016,15,True,44.096959885975146,-31.716869453894386,0.45
4,LOGISTIC_PRICE_PLUS_CREDIT,0.19233045937210513,1.3328443185801997,0.19233045937210513,-0.08601031359614453,0.8492063492063492,13,True,81.26481043360232,18.61902639675439,0.45
4,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.046152212051326025,0.660062972405428,0.046152212051326025,-0.031129580277368785,0.3492063492063492,18,True,19.50055532382507,70.54590961349287,0.45
5,BUY_AND_HOLD,0.06069617243869074,0.38669952149820175,0.06069617243869074,-0.2277105689383926,0.996031746031746,1,True,100.0,0.0,
5,DUAL_TREND_FILTER,-0.03606051766294782,-0.36406525052562355,-0.03606051766294782,-0.09429503900440162,0.4722222222222222,20,False,-59.41151841060914,58.58995941909343,
5,LOGISTIC_PRICE_ONLY,0.12448081528537047,1.0526634347697958,0.12448081528537047,-0.09038015504338115,0.48412698412698413,24,True,205.0884104942674,60.309196246471274,0.5
5,LOGISTIC_PRICE_PLUS_VOL,0.025318038797758513,0.36155902287917185,0.025318038797758513,-0.08567349502503974,0.3134920634920635,26,True,41.71274362206659,62.37614467151992,0.45
5,LOGISTIC_PRICE_PLUS_RATES,0.13984648388661558,2.3457891608053845,0.13984648388661558,-0.03014059248749068,0.21031746031746032,30,True,230.40412313951865,86.7636391986508,0.5
5,LOGISTIC_PRICE_PLUS_BREADTH,-0.008409946506480304,-0.02334112191349547,-0.008409946506480304,-0.1432193029269303,0.45634920634920634,30,False,-13.855810290138473,37.10467476558873,0.5
5,LOGISTIC_PRICE_PLUS_CREDIT,0.10717162897723154,0.9234293023967284,0.10717162897723154,-0.09038015504338204,0.4642857142857143,28,True,176.57065457543587,60.30919624647089,0.5
