entry_time,exit_time,pnl,exit_reason,holding_bars,top1_proba,top2_proba,proba_gap
2025-03-04 01:55:00,2025-03-04 06:00:00,-0.012862319777181873,signal_exit_th,49,0.5884818,0.3230229616165161,0.2654588222503662
2025-03-04 14:40:00,2025-03-04 19:50:00,-0.0522059113662558,signal_exit_th,62,0.6137185,0.2833067774772644,0.33041173219680786
2025-03-05 10:40:00,2025-03-05 13:40:00,-0.011481655327167982,early_exit,36,0.58141893,0.3451762795448303,0.2362426519393921
2025-03-07 00:45:00,2025-03-07 03:45:00,-0.01694833062346477,signal_exit_th,36,0.6450025,0.21653471887111664,0.4284677505493164
2025-03-10 14:10:00,2025-03-10 17:10:00,0.01753823125545582,signal_exit_th,36,0.634098,0.23036426305770874,0.4037337303161621
2025-03-11 17:10:00,2025-03-11 20:10:00,0.016193486389214615,early_exit,36,0.5769857,0.3374077379703522,0.239577978849411
2025-03-12 14:10:00,2025-03-12 17:10:00,-0.0016993880650801015,signal_exit_th,36,0.6137356,0.28286102414131165,0.33087459206581116
2025-03-13 12:45:00,2025-03-13 16:15:00,0.018696204835689133,signal_exit_th,42,0.6454102,0.22078408300876617,0.42462611198425293
2025-03-14 03:20:00,2025-03-14 06:20:00,-0.0009250163886009163,signal_exit_th,36,0.642919,0.19202154874801636,0.4508974552154541
2025-03-14 14:10:00,2025-03-14 17:10:00,-0.020857034489153048,signal_exit_th,36,0.58269984,0.3349474370479584,0.24775239825248718
2025-03-14 18:35:00,2025-03-14 21:45:00,0.003388966761291538,signal_exit_th,38,0.57606876,0.3676212430000305,0.20844751596450806
2025-03-18 14:00:00,2025-03-18 18:50:00,-0.0073735273402201415,signal_exit_th,58,0.62650263,0.2778186500072479,0.3486839830875397
2025-03-19 01:00:00,2025-03-19 04:00:00,-0.0012127408722782385,signal_exit_th,36,0.6336987,0.22670574486255646,0.40699297189712524
2025-03-19 16:20:00,2025-03-19 22:20:00,-0.014938474838474734,time_stop,72,0.59400994,0.3118809461593628,0.2821289896965027
2025-03-20 18:25:00,2025-03-20 21:25:00,0.0033107228139610347,early_exit,36,0.6381243,0.21533383429050446,0.4227904677391052
2025-03-21 16:40:00,2025-03-21 19:40:00,-0.0024427852364885794,signal_exit_th,36,0.63019586,0.23644743859767914,0.39374840259552
2025-03-22 21:20:00,2025-03-23 00:35:00,-0.001925204320979406,signal_exit_th,39,0.6434162,0.190639927983284,0.45277631282806396
2025-03-23 11:15:00,2025-03-23 14:15:00,-0.00029389654977021967,early_exit,36,0.63189757,0.2470245361328125,0.38487303256988525
2025-03-23 15:15:00,2025-03-23 19:20:00,-0.0009264805167114149,signal_exit_th,49,0.6735569,0.2845136225223541,0.38904330134391785
2025-03-24 18:15:00,2025-03-24 23:35:00,0.010657653273924499,signal_exit_th,64,0.5902948,0.31858786940574646,0.2717069089412689
2025-03-25 13:45:00,2025-03-25 19:45:00,-0.01388706056585646,time_stop,72,0.62074935,0.2856284976005554,0.3351208567619324
2025-03-27 15:15:00,2025-03-27 18:15:00,-0.006755627143080368,early_exit,36,0.5750369,0.35914987325668335,0.21588701009750366
2025-03-29 01:40:00,2025-03-29 05:05:00,0.0014390617240225168,signal_exit_th,41,0.6233151,0.2559279799461365,0.3673871159553528
2025-03-31 16:30:00,2025-03-31 20:30:00,0.007313758115522904,signal_exit_th,48,0.5921603,0.32882314920425415,0.2633371353149414
2025-04-01 12:05:00,2025-04-01 15:20:00,-0.011540541696607492,signal_exit_th,39,0.5801428,0.3347861170768738,0.24535667896270752
2025-04-01 18:40:00,2025-04-01 21:40:00,-0.004643759069252129,signal_exit_th,36,0.59453243,0.3508608639240265,0.24367156624794006
2025-04-02 14:00:00,2025-04-02 19:40:00,-0.009585048275767406,signal_exit_th,68,0.5933319,0.3686841130256653,0.22464776039123535
2025-04-02 20:40:00,2025-04-02 23:40:00,0.029820397507801414,signal_exit_th,36,0.6464102,0.30622363090515137,0.34018659591674805
2025-04-04 08:35:00,2025-04-04 11:35:00,-0.028326575007899774,early_exit,36,0.64543855,0.2171434909105301,0.4282950758934021
2025-04-07 15:45:00,2025-04-07 19:55:00,0.006329748319364518,signal_exit_th,50,0.58294994,0.3930447995662689,0.18990513682365417
2025-04-08 15:10:00,2025-04-08 18:15:00,0.009858817574390666,signal_exit_th,37,0.5799304,0.379243940114975,0.2006864845752716
2025-04-09 18:50:00,2025-04-09 22:30:00,-0.01652955935885525,signal_exit_th,44,0.57507783,0.38416966795921326,0.19090816378593445
2025-04-10 14:20:00,2025-04-10 17:40:00,0.02317231702585912,signal_exit_th,40,0.6288679,0.2447330206632614,0.3841348886489868
2025-04-11 12:10:00,2025-04-11 16:10:00,-0.00537312507398616,signal_exit_th,48,0.6463971,0.2184143364429474,0.42798277735710144
2025-04-12 14:10:00,2025-04-12 17:10:00,-0.0028111969652297214,early_exit,36,0.6033313,0.3133561909198761,0.2899751365184784
2025-04-13 00:00:00,2025-04-13 03:35:00,-0.004770264519322867,signal_exit_th,43,0.6475427,0.18784023821353912,0.4597024917602539
2025-04-13 21:35:00,2025-04-14 00:35:00,-0.02515955252111711,signal_exit_th,36,0.6433497,0.20365026593208313,0.4396994411945343
2025-04-14 14:40:00,2025-04-14 17:40:00,0.008610386194854375,signal_exit_th,36,0.6405819,0.22051653265953064,0.42006537318229675
2025-04-15 14:05:00,2025-04-15 18:50:00,0.015405754669228779,signal_exit_th,57,0.6005306,0.33451464772224426,0.2660159766674042
2025-04-16 14:00:00,2025-04-16 20:00:00,-0.007315485472995625,time_stop,72,0.6402246,0.19827307760715485,0.4419514983892441
2025-04-17 16:10:00,2025-04-17 19:10:00,0.0019055563240098045,early_exit,36,0.600612,0.29702553153038025,0.3035864531993866
2025-04-19 16:45:00,2025-04-19 19:45:00,-0.00659188214425583,signal_exit_th,36,0.65286803,0.19101133942604065,0.4618566930294037
2025-04-20 21:05:00,2025-04-21 02:40:00,-0.027713295090290763,signal_exit_th,67,0.5750462,0.38200950622558594,0.19303667545318604
2025-04-21 14:35:00,2025-04-21 17:35:00,-0.016721125199847253,early_exit,36,0.61284906,0.3109443783760071,0.30190467834472656
2025-04-21 18:35:00,2025-04-21 21:35:00,-0.004621648196869284,signal_exit_th,36,0.67292494,0.26959648728370667,0.40332844853401184
2025-04-22 05:15:00,2025-04-22 08:15:00,-0.007066899362517779,signal_exit_th,36,0.5974052,0.3088865578174591,0.28851863741874695
2025-04-22 14:45:00,2025-04-22 17:45:00,0.004449629173397407,early_exit,36,0.58402437,0.4018079936504364,0.18221637606620789
2025-04-24 15:05:00,2025-04-24 19:50:00,-0.004845290567135567,signal_exit_th,57,0.59439194,0.31107717752456665,0.2833147644996643
2025-04-25 01:20:00,2025-04-25 04:20:00,0.0020238635986159783,signal_exit_th,36,0.61407876,0.28119295835494995,0.3328858017921448
2025-04-25 12:15:00,2025-04-25 18:15:00,-0.002609102067033082,time_stop,72,0.5778508,0.3501424193382263,0.22770839929580688
2025-04-27 01:35:00,2025-04-27 04:35:00,0.00219089778789016,signal_exit_th,36,0.59008545,0.38495972752571106,0.20512571930885315
2025-04-27 23:05:00,2025-04-28 02:35:00,0.0008467892563712529,signal_exit_th,42,0.6428591,0.19561000168323517,0.447249099612236
2025-04-28 10:40:00,2025-04-28 15:45:00,0.01439495842846607,signal_exit_th,61,0.6518652,0.24408122897148132,0.40778395533561707
2025-04-29 18:05:00,2025-04-29 22:20:00,0.008316902539126661,signal_exit_th,51,0.6246,0.2863512337207794,0.33824875950813293
2025-04-30 13:55:00,2025-04-30 17:40:00,-0.015298758811192768,signal_exit_th,45,0.5845966,0.352434903383255,0.23216167092323303
2025-05-01 13:35:00,2025-05-01 19:35:00,-0.0067611625307133095,time_stop,72,0.6133501,0.2999032437801361,0.31344684958457947
2025-05-07 02:55:00,2025-05-07 05:55:00,0.00046714519678192656,signal_exit_th,36,0.59139264,0.3712298274040222,0.22016280889511108
2025-05-07 13:45:00,2025-05-07 17:20:00,-0.00012345390510872786,signal_exit_th,43,0.6192799,0.2730085253715515,0.3462713956832886
2025-05-08 02:30:00,2025-05-08 06:05:00,-0.0042339126146080765,signal_exit_th,43,0.64011794,0.2512822151184082,0.38883572816848755
2025-05-08 15:40:00,2025-05-08 18:55:00,-0.0010565655204212586,early_exit,39,0.6176321,0.30150094628334045,0.3161311447620392
