entry_time,exit_time,pnl,exit_reason,holding_bars
2025-05-18 18:30:00,2025-05-18 21:30:00,0.001073804239021698,signal_exit_th,36
2025-05-20 03:25:00,2025-05-20 06:25:00,0.0037671473969615394,signal_exit_th,36
2025-05-21 08:20:00,2025-05-21 11:20:00,-0.0035730268206985707,signal_exit_th,36
2025-05-22 03:50:00,2025-05-22 06:50:00,0.0072302251679224406,signal_exit_th,36
2025-05-23 12:00:00,2025-05-23 17:20:00,-0.012767300571682487,signal_exit_th,64
2025-05-26 00:15:00,2025-05-26 03:20:00,-0.007578679126485915,signal_exit_th,37
2025-05-26 10:55:00,2025-05-26 13:55:00,-0.0015641658361941818,signal_exit_th,36
2025-05-27 14:35:00,2025-05-27 20:00:00,-0.006571548569545343,signal_exit_th,65
2025-05-30 16:50:00,2025-05-30 19:50:00,-0.009046438312041277,signal_exit_th,36
2025-05-31 17:00:00,2025-05-31 20:00:00,-0.004451442593035485,signal_exit_th,36
2025-06-01 18:45:00,2025-06-01 21:45:00,-0.010074553960334588,signal_exit_th,36
2025-06-03 17:05:00,2025-06-03 20:05:00,-0.0027015033372798525,signal_exit_th,36
2025-06-06 15:10:00,2025-06-06 19:55:00,0.0070205796141304495,signal_exit_th,57
2025-06-07 07:25:00,2025-06-07 10:25:00,-0.003949875808581209,signal_exit_th,36
2025-06-09 10:20:00,2025-06-09 13:20:00,0.001073139537856175,early_exit,36
2025-06-09 14:20:00,2025-06-09 17:20:00,-0.007948667981589603,signal_exit_th,36
2025-06-09 22:05:00,2025-06-10 03:30:00,0.002064259010059628,signal_exit_th,65
2025-06-11 16:50:00,2025-06-11 19:50:00,0.004962428004921219,signal_exit_th,36
2025-06-12 19:55:00,2025-06-12 22:55:00,0.006424892934526973,signal_exit_th,36
2025-06-16 14:40:00,2025-06-16 18:10:00,0.0009699954924098289,early_exit,42
2025-06-18 17:35:00,2025-06-18 20:35:00,-0.006010836688977882,signal_exit_th,36
2025-06-20 12:20:00,2025-06-20 16:35:00,0.0168474017240551,signal_exit_th,51
2025-06-21 12:55:00,2025-06-21 16:05:00,0.0007547469845544503,signal_exit_th,38
2025-06-23 14:40:00,2025-06-23 17:40:00,0.0037471556012998375,early_exit,36
2025-06-25 14:15:00,2025-06-25 18:50:00,-0.0008693680252851443,signal_exit_th,55
2025-06-27 08:00:00,2025-06-27 11:00:00,-0.0025761970401999555,signal_exit_th,36
2025-06-29 10:05:00,2025-06-29 13:05:00,-0.002108636202189503,early_exit,36
2025-06-29 14:05:00,2025-06-29 17:05:00,0.0037465159790182776,signal_exit_th,36
2025-06-30 03:05:00,2025-06-30 06:05:00,0.00010294855491566022,signal_exit_th,36
2025-07-03 12:45:00,2025-07-03 16:35:00,-0.007101096462661667,signal_exit_th,46
2025-07-06 16:20:00,2025-07-06 20:00:00,0.00028035660166987624,signal_exit_th,44
2025-07-07 01:10:00,2025-07-07 04:10:00,-0.00716700968624781,signal_exit_th,36
2025-07-08 14:05:00,2025-07-08 17:50:00,-0.005509303887799796,signal_exit_th,45
2025-07-09 13:10:00,2025-07-09 16:10:00,-0.007169499728285268,early_exit,36
2025-07-09 20:15:00,2025-07-09 23:15:00,-0.0003783367117457366,early_exit,36
2025-07-10 00:15:00,2025-07-10 03:15:00,-0.0010760515807162617,signal_exit_th,36
2025-07-10 19:15:00,2025-07-10 22:40:00,-0.022822382039346008,signal_exit_th,41
2025-07-11 05:55:00,2025-07-11 08:55:00,-0.0011140625655071694,early_exit,36
2025-07-13 16:05:00,2025-07-13 19:25:00,-0.0051981515986979435,signal_exit_th,40
2025-07-16 14:10:00,2025-07-16 21:25:00,-0.015992862925023797,signal_exit_th,87
2025-07-18 00:00:00,2025-07-18 03:00:00,-0.007111005673450837,signal_exit_th,36
2025-07-19 15:00:00,2025-07-19 18:00:00,-0.0024450213187507367,signal_exit_th,36
2025-07-20 18:35:00,2025-07-20 21:35:00,-0.00029029243657726516,signal_exit_th,36
2025-07-20 23:30:00,2025-07-21 03:10:00,-0.013214037278328246,signal_exit_th,44
2025-07-22 14:20:00,2025-07-22 19:25:00,-0.013677677474525049,signal_exit_th,61
2025-07-23 17:15:00,2025-07-23 20:15:00,-0.010246350423864242,signal_exit_th,36
2025-07-25 04:05:00,2025-07-25 07:10:00,0.0006830883207466471,early_exit,37
2025-07-27 18:05:00,2025-07-27 22:10:00,-0.005359127599806309,signal_exit_th,49
2025-07-31 16:20:00,2025-07-31 19:20:00,-0.012890335590688225,early_exit,36
2025-08-01 14:35:00,2025-08-01 19:10:00,0.015090517201218514,signal_exit_th,55
2025-08-03 14:20:00,2025-08-03 17:20:00,-0.004674594984530769,signal_exit_th,36
2025-08-04 05:55:00,2025-08-04 08:55:00,-0.0033596257425771033,signal_exit_th,36
2025-08-04 16:45:00,2025-08-04 20:10:00,0.0035492801730827783,signal_exit_th,41
2025-08-06 18:25:00,2025-08-06 21:25:00,0.0005183971957332122,signal_exit_th,36
2025-08-07 12:05:00,2025-08-07 15:40:00,-0.005734807519108976,signal_exit_th,43
2025-08-10 03:20:00,2025-08-10 06:20:00,-0.005184058234441125,early_exit,36
2025-08-11 02:15:00,2025-08-11 05:15:00,0.005625607617024208,early_exit,36
2025-08-12 16:35:00,2025-08-12 19:35:00,-0.0042864147840878525,signal_exit_th,36
2025-08-13 13:50:00,2025-08-13 20:45:00,-0.009903052366965573,signal_exit_th,83
