entry_time,exit_time,pnl,exit_reason,holding_bars,top1_proba,top2_proba,proba_gap
2024-04-30 10:55:00,2024-04-30 13:55:00,-0.017531583460858615,early_exit,36,0.59433776,0.3075541853904724,0.2867835760116577
2024-05-01 18:55:00,2024-05-01 21:55:00,-0.019022007466178412,early_exit,36,0.58069146,0.3661612570285797,0.21453019976615906
2024-05-01 22:55:00,2024-05-02 01:55:00,-0.015243811125780502,early_exit,36,0.6154486,0.2951299846172333,0.3203186094760895
2024-05-02 13:55:00,2024-05-02 16:55:00,-0.01172747054216789,signal_exit_th,36,0.5760438,0.38891953229904175,0.18712425231933594
2024-05-03 13:35:00,2024-05-03 16:35:00,0.007471166131406158,early_exit,36,0.5783125,0.3544977605342865,0.22381475567817688
2024-05-03 17:35:00,2024-05-03 23:35:00,-0.020022265874264988,time_stop,72,0.6011718,0.36025115847587585,0.24092063307762146
2024-05-04 10:55:00,2024-05-04 16:25:00,0.011825492514604193,signal_exit_th,66,0.5804898,0.348012775182724,0.23247703909873962
2024-05-05 13:55:00,2024-05-05 19:55:00,0.0017481655035164094,time_stop,72,0.5893816,0.3339223563671112,0.2554592192173004
2024-05-06 10:55:00,2024-05-06 13:55:00,0.00014532953311528432,signal_exit_th,36,0.5787335,0.3609600067138672,0.21777349710464478
2024-05-09 18:15:00,2024-05-09 21:15:00,-0.009733008834963466,signal_exit_th,36,0.6464066,0.21855583786964417,0.42785075306892395
2024-05-10 09:05:00,2024-05-10 15:05:00,0.030333525214136937,time_stop,72,0.64578027,0.22129565477371216,0.42448461055755615
2024-05-11 15:40:00,2024-05-11 21:10:00,0.0015733126119841447,signal_exit_th,66,0.6162266,0.27079442143440247,0.34543219208717346
2024-05-12 17:55:00,2024-05-12 22:05:00,0.0025118311183848236,signal_exit_th,50,0.577438,0.3734418749809265,0.20399612188339233
2024-05-13 08:40:00,2024-05-13 11:40:00,-0.007046023118590454,early_exit,36,0.62233907,0.26305529475212097,0.35928377509117126
2024-05-13 12:40:00,2024-05-13 15:40:00,-0.0065896015574360605,signal_exit_th,36,0.628463,0.2893202006816864,0.339142769575119
2024-05-14 16:45:00,2024-05-14 19:45:00,-0.007393076243038018,signal_exit_th,36,0.6275931,0.25394439697265625,0.3736487030982971
2024-05-15 12:05:00,2024-05-15 15:55:00,-0.03704965437322349,signal_exit_th,46,0.59806913,0.3336804211139679,0.26438871026039124
2024-05-16 12:25:00,2024-05-16 15:45:00,0.007768697247368987,signal_exit_th,40,0.6699106,0.24102649092674255,0.4288841187953949
2024-05-17 08:30:00,2024-05-17 14:30:00,-0.006662046405806864,time_stop,72,0.590189,0.3139706254005432,0.27621835470199585
2024-05-17 18:20:00,2024-05-17 21:20:00,-0.007470778679660573,signal_exit_th,36,0.63749856,0.2492288053035736,0.3882697522640228
2024-05-19 12:30:00,2024-05-19 15:35:00,-0.0021395952992869106,signal_exit_th,37,0.62590986,0.2560668885707855,0.3698429763317108
2024-05-20 05:10:00,2024-05-20 09:35:00,0.0014843110369162972,signal_exit_th,53,0.575323,0.33570507168769836,0.23961791396141052
2024-05-20 17:20:00,2024-05-20 20:20:00,0.013912230332221272,early_exit,36,0.5778364,0.349128782749176,0.22870761156082153
2024-05-21 14:00:00,2024-05-21 17:00:00,0.011815487828393116,signal_exit_th,36,0.6157619,0.27970850467681885,0.33605337142944336
2024-05-23 16:20:00,2024-05-23 19:20:00,-0.010862479804801456,early_exit,36,0.7086862,0.23371879756450653,0.474967360496521
2024-05-24 16:35:00,2024-05-24 19:35:00,-0.013973519540449618,signal_exit_th,36,0.5811862,0.3578327000141144,0.22335347533226013
2024-05-25 13:30:00,2024-05-25 16:30:00,0.0008435608452955091,signal_exit_th,36,0.58485556,0.32594841718673706,0.25890713930130005
2024-05-27 15:55:00,2024-05-27 18:55:00,-0.007505361278815546,early_exit,36,0.57701415,0.3911391496658325,0.18587499856948853
2024-05-27 19:55:00,2024-05-27 22:55:00,-0.006798908670132745,signal_exit_th,36,0.67662394,0.2888123393058777,0.3878116011619568
2024-05-28 14:40:00,2024-05-28 17:40:00,-0.006128823460463988,signal_exit_th,36,0.62621194,0.25123924016952515,0.37497270107269287
2024-06-01 16:30:00,2024-06-01 19:30:00,-0.002620662245422487,signal_exit_th,36,0.6463911,0.19570443034172058,0.45068666338920593
2024-06-02 13:45:00,2024-06-02 19:25:00,0.00542473198886221,signal_exit_th,68,0.6106624,0.36100977659225464,0.24965262413024902
2024-06-03 13:55:00,2024-06-03 18:40:00,0.004002228327663202,signal_exit_th,57,0.5812338,0.3615388572216034,0.21969494223594666
2024-06-04 17:40:00,2024-06-04 20:40:00,-0.0010096221289102607,signal_exit_th,36,0.5865191,0.3943940997123718,0.19212502241134644
2024-06-05 03:25:00,2024-06-05 06:50:00,-0.004858138934758006,signal_exit_th,41,0.5832696,0.3524132966995239,0.2308562994003296
2024-06-05 15:40:00,2024-06-05 18:40:00,-0.008804691423073427,early_exit,36,0.57858264,0.36262816190719604,0.2159544825553894
2024-06-06 14:10:00,2024-06-06 18:45:00,-0.001300712944799071,signal_exit_th,55,0.5873798,0.3364260196685791,0.2509537935256958
2024-06-07 14:10:00,2024-06-07 19:35:00,0.026574345714768244,signal_exit_th,65,0.5833234,0.34912919998168945,0.23419421911239624
2024-06-09 14:35:00,2024-06-09 19:05:00,-0.007476993733174239,signal_exit_th,54,0.5766276,0.37450042366981506,0.20212718844413757
2024-06-10 19:35:00,2024-06-10 22:35:00,0.001517910680692665,signal_exit_th,36,0.5828767,0.3312998116016388,0.25157687067985535
2024-06-12 12:40:00,2024-06-12 18:40:00,0.0012110792993387058,time_stop,72,0.5934232,0.3205225169658661,0.27290067076683044
2024-06-13 13:30:00,2024-06-13 17:35:00,0.016660557197912595,signal_exit_th,49,0.5956168,0.307805597782135,0.2878112196922302
2024-06-14 09:45:00,2024-06-14 12:45:00,-0.0027654389975715356,signal_exit_th,36,0.6413265,0.20770598948001862,0.43362051248550415
2024-06-14 16:20:00,2024-06-14 19:30:00,0.0002963418912701365,signal_exit_th,38,0.5783973,0.3583616316318512,0.2200356423854828
2024-06-16 11:05:00,2024-06-16 17:05:00,-0.0005491890433684579,time_stop,72,0.63218534,0.27777597308158875,0.3544093668460846
2024-06-18 15:10:00,2024-06-18 18:10:00,0.0026221911252757974,early_exit,36,0.5855692,0.36735156178474426,0.2182176411151886
2024-06-20 02:25:00,2024-06-20 07:10:00,-0.00862208675399369,signal_exit_th,57,0.5881394,0.3430127203464508,0.24512669444084167
2024-06-24 17:25:00,2024-06-24 21:00:00,0.006437315629343877,signal_exit_th,43,0.61269903,0.2887004613876343,0.3239985704421997
2024-06-25 17:55:00,2024-06-25 20:55:00,-0.010859015233138739,signal_exit_th,36,0.6155689,0.2705860137939453,0.3449828624725342
2024-06-28 05:15:00,2024-06-28 08:15:00,0.00166615250759028,signal_exit_th,36,0.5887604,0.3220111131668091,0.2667492628097534
2024-06-30 07:20:00,2024-06-30 10:20:00,-0.0023229296005751366,early_exit,36,0.596742,0.3316095173358917,0.26513245701789856
2024-06-30 20:55:00,2024-07-01 00:00:00,-0.013835128107411667,signal_exit_th,37,0.64559484,0.20608042180538177,0.4395143985748291
2024-07-02 18:30:00,2024-07-02 21:30:00,-0.006330043957224948,early_exit,36,0.6682299,0.22564701735973358,0.4425828456878662
2024-07-03 10:55:00,2024-07-03 13:55:00,-0.005420332132429205,signal_exit_th,36,0.6266037,0.25311437249183655,0.3734893500804901
2024-07-04 11:50:00,2024-07-04 14:50:00,-0.006455990769852081,early_exit,36,0.6290742,0.2387574017047882,0.39031681418418884
2024-07-05 04:15:00,2024-07-05 07:15:00,-0.01314160141799039,signal_exit_th,36,0.57676005,0.34347450733184814,0.2332855463027954
2024-07-06 15:20:00,2024-07-06 19:00:00,-0.01244682064176875,signal_exit_th,44,0.6393605,0.2138078659772873,0.4255526065826416
2024-07-07 21:45:00,2024-07-08 02:25:00,0.017844001647508958,signal_exit_th,56,0.66556066,0.20099234580993652,0.4645683169364929
2024-07-08 08:40:00,2024-07-08 14:40:00,0.016477312467550388,time_stop,72,0.58403754,0.3357793986797333,0.24825814366340637
2024-07-09 01:45:00,2024-07-09 04:45:00,-0.011389542808161408,signal_exit_th,36,0.6343896,0.2304575890302658,0.40393197536468506
2024-07-09 18:25:00,2024-07-09 21:25:00,-0.005265912677985196,signal_exit_th,36,0.60133445,0.2996904253959656,0.3016440272331238
2024-07-10 08:00:00,2024-07-10 11:00:00,0.0003542676370050096,signal_exit_th,36,0.61525893,0.2764739990234375,0.33878493309020996
2024-07-11 12:15:00,2024-07-11 17:15:00,0.010669050100880843,signal_exit_th,60,0.60456216,0.2922837436199188,0.3122784197330475
2024-07-12 16:25:00,2024-07-12 21:00:00,0.00875038927284769,signal_exit_th,55,0.64628506,0.22621707618236542,0.4200679659843445
2024-07-13 23:05:00,2024-07-14 02:05:00,0.003480808374296898,early_exit,36,0.6025274,0.3380306363105774,0.26449674367904663
2024-07-14 03:05:00,2024-07-14 09:05:00,-0.012497232215628234,time_stop,72,0.705682,0.257290780544281,0.4483911991119385
2024-07-15 01:05:00,2024-07-15 04:05:00,-0.02184556466175964,signal_exit_th,36,0.58560365,0.33516037464141846,0.2504432797431946
2024-07-15 19:30:00,2024-07-16 00:45:00,-0.017672978909670924,signal_exit_th,63,0.6257481,0.24938170611858368,0.37636637687683105
2024-07-16 16:25:00,2024-07-16 19:25:00,-0.011998271710859031,signal_exit_th,36,0.598745,0.30000168085098267,0.2987433075904846
2024-07-18 07:00:00,2024-07-18 10:00:00,0.0006707808735065973,signal_exit_th,36,0.65254176,0.1983788162469864,0.45416295528411865
2024-07-18 16:45:00,2024-07-18 19:45:00,-0.003750153833421774,early_exit,36,0.57768667,0.379122257232666,0.19856441020965576
2024-07-19 14:25:00,2024-07-19 17:25:00,0.01246279664458165,early_exit,36,0.5826561,0.3757036626338959,0.20695242285728455
2024-07-19 18:25:00,2024-07-19 21:25:00,-0.010858994285239055,signal_exit_th,36,0.6359507,0.325198233127594,0.3107524514198303
2024-07-20 17:50:00,2024-07-20 23:10:00,0.002070386059234761,signal_exit_th,64,0.57677937,0.39396095275878906,0.18281841278076172
2024-07-21 17:55:00,2024-07-21 20:55:00,-0.018177337979084707,signal_exit_th,36,0.5858609,0.3818798363208771,0.20398107171058655
2024-07-21 22:50:00,2024-07-22 01:55:00,0.00018594742536432582,signal_exit_th,37,0.64437926,0.18635182082653046,0.4580274224281311
2024-07-22 18:15:00,2024-07-22 21:15:00,0.002346068398082047,early_exit,36,0.577392,0.3336420953273773,0.24374988675117493
2024-07-24 18:10:00,2024-07-24 21:10:00,-0.01647541535230746,early_exit,36,0.7100616,0.24787575006484985,0.4621858596801758
2024-07-25 17:05:00,2024-07-25 21:00:00,-0.007189726007359779,signal_exit_th,47,0.6360139,0.23252007365226746,0.40349385142326355
2024-07-26 13:55:00,2024-07-26 19:55:00,-0.0035092584437179573,time_stop,72,0.60157436,0.33630162477493286,0.26527273654937744
2024-07-27 13:45:00,2024-07-27 19:45:00,0.016440715780356288,time_stop,72,0.57897806,0.3422645330429077,0.23671352863311768
2024-07-29 03:00:00,2024-07-29 06:30:00,-0.0021168985985437114,signal_exit_th,42,0.5761663,0.3920024335384369,0.18416383862495422
2024-07-31 16:10:00,2024-07-31 21:50:00,0.023077621586564283,signal_exit_th,68,0.58306986,0.37072616815567017,0.21234369277954102
2024-08-01 18:45:00,2024-08-01 22:05:00,0.0358851154258376,signal_exit_th,40,0.6705477,0.26706036925315857,0.40348735451698303
2024-08-02 02:35:00,2024-08-02 05:35:00,-0.006855751800163222,signal_exit_th,36,0.65397215,0.18314558267593384,0.47082656621932983
2024-08-02 18:15:00,2024-08-02 21:15:00,-0.019539900120184996,early_exit,36,0.6511919,0.24200640618801117,0.4091854691505432
2024-08-03 15:35:00,2024-08-03 18:35:00,0.014683862167872106,signal_exit_th,36,0.6529646,0.1954578459262848,0.4575067460536957
2024-08-05 04:45:00,2024-08-05 07:45:00,-0.01993859403677903,early_exit,36,0.5953232,0.3225017488002777,0.27282145619392395
2024-08-06 14:30:00,2024-08-06 17:30:00,0.01039841671533326,early_exit,36,0.57605296,0.34013813734054565,0.23591482639312744
2024-08-06 19:25:00,2024-08-06 22:25:00,0.00888914729947337,signal_exit_th,36,0.6446655,0.19326746463775635,0.45139801502227783
2024-08-10 22:05:00,2024-08-11 01:05:00,-0.0028293826627453396,signal_exit_th,36,0.6446913,0.18285678327083588,0.46183449029922485
2024-08-11 04:55:00,2024-08-11 07:55:00,-0.007942175447621982,signal_exit_th,36,0.6545768,0.19960612058639526,0.45497065782546997
2024-08-12 14:30:00,2024-08-12 19:30:00,0.010785877083078934,signal_exit_th,60,0.59726393,0.31518158316612244,0.28208234906196594
2024-08-15 14:15:00,2024-08-15 20:15:00,0.03899090629931227,time_stop,72,0.5827006,0.35879412293434143,0.2239064872264862
2024-08-16 16:25:00,2024-08-16 19:25:00,-0.022984921562327336,signal_exit_th,36,0.5849855,0.3381958603858948,0.24678963422775269
2024-08-17 17:15:00,2024-08-17 20:15:00,-0.001081733976743808,signal_exit_th,36,0.6426296,0.202077716588974,0.44055190682411194
2024-08-18 14:45:00,2024-08-18 17:45:00,0.004072936572328578,signal_exit_th,36,0.62821984,0.24238678812980652,0.3858330547809601
2024-08-20 16:00:00,2024-08-20 19:50:00,0.008750839605910872,signal_exit_th,46,0.577319,0.3794214725494385,0.1978975534439087
2024-08-21 08:20:00,2024-08-21 11:25:00,-0.002182824355878918,signal_exit_th,37,0.6095971,0.30215319991111755,0.30744388699531555
2024-08-21 15:55:00,2024-08-21 21:55:00,-0.031031905177368764,time_stop,72,0.62200975,0.26712411642074585,0.35488563776016235
2024-08-23 14:25:00,2024-08-23 17:25:00,-0.002458187533464577,early_exit,36,0.5950599,0.32655420899391174,0.26850566267967224
2024-08-23 18:25:00,2024-08-23 22:20:00,-0.022975812491768867,signal_exit_th,47,0.70136535,0.27337446808815,0.4279908835887909
2024-08-24 10:40:00,2024-08-24 13:40:00,-0.00024044899800743476,signal_exit_th,36,0.6166427,0.2668954133987427,0.34974730014801025
2024-08-25 17:00:00,2024-08-25 20:00:00,-0.004516200150317278,signal_exit_th,36,0.640153,0.2005607634782791,0.43959222733974457
2024-08-25 22:30:00,2024-08-26 03:30:00,0.002173209320789537,signal_exit_th,60,0.5793956,0.36817124485969543,0.21122434735298157
2024-08-29 14:05:00,2024-08-29 20:05:00,0.01957038168629171,time_stop,72,0.58408964,0.36405834555625916,0.22003129124641418
2024-08-30 18:15:00,2024-08-30 21:15:00,0.0016341353405311336,early_exit,36,0.61839795,0.3146141469478607,0.3037838041782379
2024-09-01 02:50:00,2024-09-01 07:30:00,0.0036472496148296225,signal_exit_th,56,0.65274507,0.21372562646865845,0.43901944160461426
2024-09-01 18:25:00,2024-09-01 21:25:00,0.004017958905670213,signal_exit_th,36,0.64121825,0.20720699429512024,0.4340112507343292
2024-09-02 13:10:00,2024-09-02 19:10:00,-0.0035977533790799206,time_stop,72,0.6030559,0.3101130425930023,0.2929428517818451
2024-09-03 00:55:00,2024-09-03 04:20:00,0.0009060329196060868,signal_exit_th,41,0.6399415,0.20141591131687164,0.43852561712265015
2024-09-03 13:55:00,2024-09-03 17:45:00,0.005684721636487257,signal_exit_th,46,0.67067087,0.1803199201822281,0.49035096168518066
2024-09-04 01:10:00,2024-09-04 04:10:00,-0.010880456295308823,signal_exit_th,36,0.6300025,0.2714111804962158,0.35859131813049316
2024-09-04 16:05:00,2024-09-04 19:05:00,-0.010602029412035325,early_exit,36,0.57913184,0.3858879804611206,0.1932438611984253
2024-09-06 07:30:00,2024-09-06 10:30:00,-0.016140199971178614,signal_exit_th,36,0.6675007,0.2130471169948578,0.45445355772972107
2024-09-06 17:15:00,2024-09-06 20:15:00,-0.015204295400770914,early_exit,36,0.6390149,0.22484654188156128,0.4141683578491211
2024-09-07 09:40:00,2024-09-07 12:40:00,-0.006974765732540306,signal_exit_th,36,0.6156753,0.27587172389030457,0.339803546667099
2024-09-08 12:50:00,2024-09-08 15:50:00,0.0058179521155044475,signal_exit_th,36,0.64254665,0.21109168231487274,0.43145497143268585
2024-09-08 22:50:00,2024-09-09 04:20:00,-0.006287376140137574,signal_exit_th,66,0.5910622,0.37012821435928345,0.2209339737892151
2024-09-10 14:30:00,2024-09-10 17:30:00,-0.006563769428448399,signal_exit_th,36,0.59950507,0.2980579435825348,0.3014471232891083
2024-09-11 13:10:00,2024-09-11 16:15:00,-0.00116754898418086,signal_exit_th,37,0.6498547,0.20088128745555878,0.4489734172821045
2024-09-12 04:45:00,2024-09-12 07:45:00,0.000441561947079472,signal_exit_th,36,0.6474489,0.20152698457241058,0.4459218978881836
2024-09-13 17:55:00,2024-09-13 20:55:00,0.002265079844967008,early_exit,36,0.57527024,0.3753746449947357,0.19989559054374695
2024-09-15 13:40:00,2024-09-15 16:40:00,-0.005019892942213004,early_exit,36,0.60855854,0.294885516166687,0.3136730194091797
2024-09-15 17:40:00,2024-09-15 20:40:00,-0.0016333848312712258,signal_exit_th,36,0.6712428,0.2538788318634033,0.4173639416694641
2024-09-17 15:20:00,2024-09-17 18:20:00,-0.003877273741860125,early_exit,36,0.58401763,0.40054893493652344,0.18346869945526123
2024-09-17 19:20:00,2024-09-17 22:20:00,0.0010502781251880149,signal_exit_th,36,0.6640699,0.2960658371448517,0.36800405383110046
2024-09-19 13:55:00,2024-09-19 19:55:00,-0.005435635499132447,time_stop,72,0.64032894,0.2072163224220276,0.43311262130737305
2024-09-20 07:40:00,2024-09-20 10:40:00,-0.004305612288196373,signal_exit_th,36,0.6044237,0.28987011313438416,0.3145535886287689
2024-09-20 14:15:00,2024-09-20 18:25:00,0.0028384327700346186,signal_exit_th,50,0.63093054,0.2562824785709381,0.3746480643749237
2024-09-21 16:35:00,2024-09-21 19:35:00,-0.0040974694040089585,signal_exit_th,36,0.6445059,0.2273961752653122,0.41710972785949707
2024-09-22 00:20:00,2024-09-22 03:20:00,-0.002596835736964207,early_exit,36,0.5901424,0.3167594075202942,0.2733830213546753
2024-09-22 22:30:00,2024-09-23 01:30:00,-0.014293997962066488,signal_exit_th,36,0.6409459,0.21822242438793182,0.4227234721183777
2024-09-26 14:15:00,2024-09-26 19:40:00,-0.004040066299441896,signal_exit_th,65,0.5780876,0.34492453932762146,0.23316308856010437
2024-10-02 14:15:00,2024-10-02 17:15:00,-0.0002701981725305035,early_exit,36,0.59010684,0.315389484167099,0.2747173607349396
2024-10-02 18:20:00,2024-10-02 21:20:00,0.005230424754887508,signal_exit_th,36,0.6469976,0.21783658862113953,0.4291609823703766
2024-10-04 11:15:00,2024-10-04 17:15:00,-0.013408878097834457,time_stop,72,0.60189474,0.29396048188209534,0.3079342544078827
2024-10-05 13:30:00,2024-10-05 16:30:00,-0.00011775282344037849,signal_exit_th,36,0.6542298,0.20148655772209167,0.452743262052536
2024-10-06 15:10:00,2024-10-06 20:25:00,-0.0025986726652609815,signal_exit_th,63,0.5848768,0.3791780471801758,0.20569872856140137
2024-10-07 00:50:00,2024-10-07 04:00:00,-0.0022078996171233877,signal_exit_th,38,0.58334076,0.3283901512622833,0.254950612783432
2024-10-07 05:20:00,2024-10-07 08:20:00,-0.0034401493537895636,signal_exit_th,36,0.5750459,0.35324031114578247,0.22180557250976562
2024-10-07 14:20:00,2024-10-07 17:20:00,-0.012191306038105058,early_exit,36,0.6167944,0.2731629014015198,0.3436315059661865
2024-10-07 19:05:00,2024-10-07 22:05:00,-0.0017069228502632691,signal_exit_th,36,0.61613005,0.29558831453323364,0.32054173946380615
2024-10-08 15:30:00,2024-10-08 19:10:00,-0.0014846955768908624,signal_exit_th,44,0.5958032,0.3865574598312378,0.2092457413673401
2024-10-10 14:10:00,2024-10-10 18:30:00,0.023811473906145558,signal_exit_th,52,0.6443016,0.19734247028827667,0.44695913791656494
2024-10-11 13:55:00,2024-10-11 19:00:00,-0.02258531571327471,signal_exit_th,61,0.60547495,0.30276089906692505,0.3027140498161316
2024-10-12 11:40:00,2024-10-12 17:40:00,-0.005005263837384882,time_stop,72,0.58732885,0.3764335513114929,0.21089529991149902
2024-10-14 03:45:00,2024-10-14 06:45:00,-0.002071137345689089,early_exit,36,0.57621163,0.3524813652038574,0.22373026609420776
2024-10-14 07:45:00,2024-10-14 10:45:00,-0.008753970023236208,signal_exit_th,36,0.6700645,0.3000984191894531,0.3699660897254944
2024-10-14 14:45:00,2024-10-14 17:45:00,-0.008135260164791526,early_exit,36,0.5994376,0.33401837944984436,0.26541921496391296
2024-10-15 18:55:00,2024-10-15 22:30:00,-0.003362544561612309,signal_exit_th,43,0.70778066,0.2472880631685257,0.4604926109313965
2024-10-16 13:30:00,2024-10-16 17:20:00,-0.001998902067538771,signal_exit_th,46,0.58625096,0.3647456169128418,0.22150534391403198
2024-10-17 18:25:00,2024-10-17 21:25:00,-0.004787004161630747,signal_exit_th,36,0.63984865,0.20473016798496246,0.43511849641799927
2024-10-18 15:05:00,2024-10-18 18:05:00,0.001977279306421454,early_exit,36,0.59719867,0.3116856813430786,0.2855129837989807
2024-10-18 19:05:00,2024-10-18 22:05:00,0.006929581705306303,signal_exit_th,36,0.71652675,0.24191847443580627,0.47460827231407166
2024-10-20 01:40:00,2024-10-20 04:40:00,-0.0032368296466617503,signal_exit_th,36,0.6214531,0.26843830198049545,0.3530148044228554
2024-10-20 14:35:00,2024-10-20 17:35:00,-0.006107046141206954,early_exit,36,0.5763875,0.38349711894989014,0.19289040565490723
