entry_time,exit_time,pnl,exit_reason,holding_bars,top1_proba,top2_proba,proba_gap
2025-10-25 00:45:00,2025-10-25 03:45:00,-0.003323457370878228,signal_exit_th,36,0.6417503,0.20454184710979462,0.4372084140777588
2025-10-26 12:10:00,2025-10-26 16:50:00,-0.0020744244173831446,signal_exit_th,56,0.5817259,0.34053072333335876,0.2411951720714569
2025-10-27 07:15:00,2025-10-27 10:15:00,-0.005955442752750768,early_exit,36,0.62814,0.24730877578258514,0.38083118200302124
2025-10-28 16:10:00,2025-10-28 20:55:00,0.015923572707868188,signal_exit_th,57,0.58100015,0.3884224593639374,0.19257768988609314
2025-11-03 03:50:00,2025-11-03 06:50:00,-0.00652548341447465,early_exit,36,0.6181578,0.2656441330909729,0.3525136709213257
2025-11-04 06:25:00,2025-11-04 09:25:00,0.008446343881651698,signal_exit_th,36,0.6410181,0.2411598265171051,0.3998582661151886
2025-11-09 00:25:00,2025-11-09 03:25:00,0.0006930300846126382,signal_exit_th,36,0.66235864,0.19772398471832275,0.46463465690612793
2025-11-09 15:35:00,2025-11-09 18:35:00,-0.0016436274091507232,early_exit,36,0.5844745,0.3540647327899933,0.23040977120399475
2025-11-11 04:55:00,2025-11-11 07:55:00,0.00720117212318287,signal_exit_th,36,0.6426325,0.1850137710571289,0.45761871337890625
2025-11-12 09:45:00,2025-11-12 12:45:00,0.0028122165380937807,early_exit,36,0.5842456,0.32364562153816223,0.2606000006198883
2025-11-12 13:45:00,2025-11-12 17:10:00,0.03256868923708749,signal_exit_th,41,0.64174676,0.1849442422389984,0.45680251717567444
2025-11-13 01:50:00,2025-11-13 07:50:00,-0.015643291257843073,time_stop,72,0.60497284,0.3126693665981293,0.2923034727573395
2025-11-13 18:30:00,2025-11-13 21:30:00,-0.0017959724051030534,early_exit,36,0.6166964,0.27179473638534546,0.3449016809463501
2025-11-14 15:05:00,2025-11-14 18:05:00,-0.00779222329397769,early_exit,36,0.6422005,0.21190758049488068,0.4302929639816284
2025-11-16 10:25:00,2025-11-16 13:25:00,0.009331230911543885,signal_exit_th,36,0.5861903,0.323070764541626,0.26311951875686646
2025-11-18 14:35:00,2025-11-18 20:35:00,-0.011109520237645866,time_stop,72,0.64268357,0.22629281878471375,0.4163907468318939
2025-11-19 18:45:00,2025-11-19 21:45:00,0.014439727071690217,early_exit,36,0.6952588,0.24162694811820984,0.45363184809684753
2025-11-20 18:45:00,2025-11-20 21:45:00,0.008667551293901314,early_exit,36,0.58226526,0.37769708037376404,0.20456817746162415
2025-11-23 14:10:00,2025-11-23 17:55:00,-0.0012510623490241792,signal_exit_th,45,0.6452422,0.2371009886264801,0.40814122557640076
2025-11-24 16:45:00,2025-11-24 19:45:00,-0.011954480714663436,signal_exit_th,36,0.6049016,0.2917938232421875,0.31310778856277466
2025-11-26 19:30:00,2025-11-26 22:30:00,-0.0061361899510298,signal_exit_th,36,0.58814895,0.3596213757991791,0.22852757573127747
2025-11-28 16:25:00,2025-11-28 19:30:00,-0.00027746279597295884,signal_exit_th,37,0.63443345,0.24631352722644806,0.3881199359893799
2025-11-30 12:00:00,2025-11-30 15:00:00,-0.00593837889022178,signal_exit_th,36,0.642903,0.23945710062980652,0.40344586968421936
2025-12-01 12:50:00,2025-12-01 15:50:00,0.005905329270822051,signal_exit_th,36,0.6358708,0.23095102608203888,0.4049198031425476
2025-12-02 15:55:00,2025-12-02 18:55:00,0.010134888760658997,early_exit,36,0.5992226,0.3867834508419037,0.2124391496181488
2025-12-02 19:55:00,2025-12-02 22:55:00,-0.002858087911316232,signal_exit_th,36,0.68808436,0.23337624967098236,0.4547080993652344
2025-12-05 14:15:00,2025-12-05 17:30:00,0.01293582877281164,signal_exit_th,39,0.627929,0.26560696959495544,0.36232200264930725
2025-12-07 22:20:00,2025-12-08 01:20:00,-0.017399462517101918,signal_exit_th,36,0.6376645,0.24402260780334473,0.3936418890953064
2025-12-08 12:50:00,2025-12-08 16:30:00,0.014838330163211398,signal_exit_th,44,0.6450732,0.20687972009181976,0.4381934553384781
2025-12-08 17:40:00,2025-12-08 20:40:00,0.006361362816837194,early_exit,36,0.5849001,0.3271751403808594,0.25772494077682495
2025-12-09 20:45:00,2025-12-09 23:45:00,0.0009881872191080316,signal_exit_th,36,0.58239055,0.34797799587249756,0.2344125509262085
2025-12-10 21:20:00,2025-12-11 00:20:00,0.006296802731852052,signal_exit_th,36,0.635377,0.29285502433776855,0.3425219655036926
2025-12-11 14:55:00,2025-12-11 19:55:00,-0.01648810681038418,signal_exit_th,60,0.6122632,0.29921889305114746,0.31304430961608887
2025-12-12 17:30:00,2025-12-12 20:30:00,-0.0034711122303522053,early_exit,36,0.5862441,0.34538358449935913,0.24086052179336548
2025-12-16 13:40:00,2025-12-16 19:05:00,-0.00836343721215342,signal_exit_th,65,0.6555158,0.2183142453432083,0.4372015595436096
2025-12-18 15:50:00,2025-12-18 19:35:00,0.03727423295248538,signal_exit_th,45,0.5765449,0.3989742696285248,0.17757061123847961
2025-12-19 03:30:00,2025-12-19 06:30:00,-0.004178849159924142,early_exit,36,0.57827663,0.3816559612751007,0.19662067294120789
2025-12-19 07:50:00,2025-12-19 10:50:00,-0.0059897674992816325,signal_exit_th,36,0.59346354,0.37182509899139404,0.22163844108581543
2025-12-19 17:35:00,2025-12-19 20:35:00,-0.00986800646193468,signal_exit_th,36,0.62431765,0.25694596767425537,0.36737167835235596
2025-12-21 11:00:00,2025-12-21 14:55:00,0.0039270320362704315,signal_exit_th,47,0.5862193,0.38362592458724976,0.2025933861732483
2025-12-22 00:35:00,2025-12-22 05:15:00,0.0014637474264703218,signal_exit_th,56,0.58457524,0.34671854972839355,0.2378566861152649
2025-12-23 14:50:00,2025-12-23 20:10:00,-0.009790957914334769,signal_exit_th,64,0.6679319,0.22124144434928894,0.44669046998023987
2025-12-24 15:50:00,2025-12-24 18:50:00,-0.0076250253284645565,signal_exit_th,36,0.6303915,0.2421286702156067,0.3882628083229065
2025-12-25 16:50:00,2025-12-25 21:25:00,-0.00047203085468462577,signal_exit_th,55,0.5791486,0.38769909739494324,0.19144949316978455
2025-12-26 02:25:00,2025-12-26 05:25:00,-0.0031678667071583927,early_exit,36,0.6815159,0.23067015409469604,0.45084571838378906
2025-12-28 02:40:00,2025-12-28 05:40:00,-0.00010574107110446624,signal_exit_th,36,0.643116,0.18978464603424072,0.4533313512802124
2025-12-29 06:55:00,2025-12-29 09:55:00,0.016717301502891926,signal_exit_th,36,0.59188604,0.314624547958374,0.27726149559020996
2025-12-30 09:30:00,2025-12-30 13:25:00,-0.006043374256466992,signal_exit_th,47,0.59569967,0.31843897700309753,0.2772606909275055
2025-12-30 16:25:00,2025-12-30 20:15:00,0.00952019622596694,signal_exit_th,46,0.5833924,0.3488196134567261,0.23457276821136475
2026-01-02 14:25:00,2026-01-02 20:25:00,-0.013179113290350604,time_stop,72,0.6170934,0.27089783549308777,0.3461955487728119
2026-01-04 01:40:00,2026-01-04 05:35:00,-0.005667917185753067,signal_exit_th,47,0.5865296,0.3515573740005493,0.23497223854064941
2026-01-05 01:15:00,2026-01-05 04:15:00,-0.002815357736305931,early_exit,36,0.57744473,0.37620219588279724,0.20124253630638123
2026-01-05 13:40:00,2026-01-05 19:40:00,-0.01999071271950437,time_stop,72,0.63592917,0.23283430933952332,0.4030948579311371
2026-01-07 09:40:00,2026-01-07 12:40:00,-0.004961201864866129,signal_exit_th,36,0.6274194,0.2521611750125885,0.3752582371234894
2026-01-08 18:20:00,2026-01-08 21:35:00,-0.0029099166268588997,signal_exit_th,39,0.60910815,0.28473564982414246,0.3243725001811981
2026-01-09 15:25:00,2026-01-09 21:20:00,0.011385917647864605,signal_exit_th,71,0.634826,0.23786233365535736,0.3969636559486389
2026-01-11 15:50:00,2026-01-11 20:05:00,0.0008385150042984275,signal_exit_th,51,0.6412535,0.2463727742433548,0.3948807120323181
2026-01-12 17:10:00,2026-01-12 20:10:00,-0.0009677883637173527,signal_exit_th,36,0.57677,0.39570313692092896,0.1810668706893921
2026-01-13 08:50:00,2026-01-13 11:50:00,-0.00027478465876076407,signal_exit_th,36,0.6268363,0.24890321493148804,0.3779330849647522
2026-01-14 15:05:00,2026-01-14 18:05:00,0.003599860116996772,early_exit,36,0.5759775,0.3791195750236511,0.19685792922973633
2026-01-14 19:05:00,2026-01-14 22:05:00,-0.0068279236589624676,signal_exit_th,36,0.7303464,0.26251915097236633,0.4678272306919098
2026-01-16 19:25:00,2026-01-16 22:25:00,0.0033701516784359754,early_exit,36,0.5767591,0.3598136007785797,0.21694549918174744
2026-01-20 03:55:00,2026-01-20 06:55:00,0.014311669204646901,signal_exit_th,36,0.6394666,0.21664270758628845,0.42282387614250183
2026-01-20 15:10:00,2026-01-20 19:55:00,0.004419700066462306,signal_exit_th,57,0.57710993,0.37173500657081604,0.20537492632865906
2026-01-22 14:50:00,2026-01-22 17:55:00,-0.0037899922172858905,signal_exit_th,37,0.64661235,0.24329924583435059,0.4033131003379822
2026-01-23 15:10:00,2026-01-23 20:25:00,-0.013197851932817266,signal_exit_th,63,0.5842476,0.3243836760520935,0.2598639130592346
2026-01-25 16:15:00,2026-01-25 21:00:00,0.007964951884164012,signal_exit_th,57,0.654989,0.18814852833747864,0.4668404757976532
2026-01-26 14:55:00,2026-01-26 17:55:00,-0.007402132887712847,early_exit,36,0.59077525,0.3202930986881256,0.2704821527004242
2026-01-28 15:20:00,2026-01-28 18:20:00,-0.010048571437073526,signal_exit_th,36,0.6685632,0.19502098858356476,0.4735422134399414
2026-01-29 15:20:00,2026-01-29 20:15:00,0.01414249977753809,signal_exit_th,59,0.57555884,0.3765071928501129,0.1990516483783722
2026-01-30 16:05:00,2026-01-30 20:25:00,-0.01331986404716663,signal_exit_th,52,0.60297346,0.32520464062690735,0.2777688205242157
2026-02-02 03:10:00,2026-02-02 06:10:00,0.0011978249212091035,signal_exit_th,36,0.6399629,0.20201918482780457,0.4379437267780304
2026-02-02 17:20:00,2026-02-02 21:30:00,0.006955169954004599,signal_exit_th,50,0.5899156,0.36329537630081177,0.22662019729614258
2026-02-03 03:20:00,2026-02-03 06:55:00,-0.008118631909952921,signal_exit_th,43,0.6085291,0.29120302200317383,0.31732606887817383
2026-02-04 18:15:00,2026-02-04 21:15:00,0.0038319304307873787,early_exit,36,0.58059657,0.38089776039123535,0.199698805809021
2026-02-05 12:30:00,2026-02-05 15:30:00,0.03577397250844824,signal_exit_th,36,0.6506129,0.20755168795585632,0.4430612027645111
2026-02-06 15:30:00,2026-02-06 20:15:00,-0.03087266825776777,signal_exit_th,57,0.5829583,0.3815462291240692,0.20141205191612244
2026-02-09 01:05:00,2026-02-09 04:05:00,-0.01109876228694873,signal_exit_th,36,0.65723854,0.21355997025966644,0.4436785578727722
2026-02-09 15:20:00,2026-02-09 18:20:00,0.01677603619386936,early_exit,36,0.5755274,0.3390425443649292,0.23648488521575928
2026-02-10 16:25:00,2026-02-10 20:05:00,0.004602023508836246,signal_exit_th,44,0.5750037,0.345126748085022,0.22987693548202515
2026-02-11 18:30:00,2026-02-11 21:30:00,0.016596621253835837,early_exit,36,0.579252,0.36204373836517334,0.21720826625823975
2026-02-13 13:50:00,2026-02-13 19:50:00,-0.02633040661669472,time_stop,72,0.59418696,0.3212215006351471,0.2729654610157013
2026-02-14 08:20:00,2026-02-14 11:20:00,0.009619511313566833,early_exit,36,0.6418914,0.24086177349090576,0.40102964639663696
2026-02-16 16:40:00,2026-02-16 19:40:00,0.0004789441656543068,early_exit,36,0.6407579,0.23589245975017548,0.40486544370651245
2026-02-17 18:30:00,2026-02-17 21:30:00,0.0011655202967894886,signal_exit_th,36,0.6106695,0.2801799476146698,0.33048954606056213
2026-02-18 11:15:00,2026-02-18 14:15:00,0.0005665419019496131,signal_exit_th,36,0.6434235,0.22196723520755768,0.4214562773704529
2026-02-20 06:05:00,2026-02-20 12:05:00,0.00423486907644555,time_stop,72,0.5871624,0.3266003131866455,0.26056206226348877
2026-02-21 17:55:00,2026-02-21 20:55:00,0.0013107013931854033,signal_exit_th,36,0.64336574,0.19895236194133759,0.44441336393356323
2026-02-24 18:30:00,2026-02-24 21:30:00,0.0052132077746673364,signal_exit_th,36,0.62109774,0.2683902382850647,0.35270750522613525
2026-02-25 17:25:00,2026-02-25 20:55:00,-0.010525504041333702,signal_exit_th,42,0.6031315,0.37512990832328796,0.22800156474113464
2026-02-28 18:55:00,2026-02-28 21:55:00,-0.014336726451879136,signal_exit_th,36,0.6425446,0.20552772283554077,0.43701690435409546
2026-03-02 15:25:00,2026-03-02 18:25:00,0.005762003618646398,early_exit,36,0.6010665,0.31095612049102783,0.29011040925979614
2026-03-03 17:10:00,2026-03-03 20:20:00,-0.007834557484431973,signal_exit_th,38,0.60210985,0.3222867250442505,0.2798231244087219
