entry_time,exit_time,pnl,exit_reason,holding_bars
2025-08-19 13:50:00,2025-08-19 16:50:00,0.015784908933217694,signal_exit_th,36
2025-08-20 11:35:00,2025-08-20 15:05:00,-0.005400206282158743,signal_exit_th,42
2025-08-20 18:15:00,2025-08-20 21:15:00,-0.00391364471070813,signal_exit_th,36
2025-08-22 05:40:00,2025-08-22 08:40:00,0.0003649652133968852,signal_exit_th,36
2025-08-22 14:15:00,2025-08-22 18:10:00,0.020691319507592246,early_exit,47
2025-08-25 17:10:00,2025-08-25 21:45:00,0.020093504338123798,signal_exit_th,55
2025-08-27 14:10:00,2025-08-27 18:45:00,-0.004481394724392796,signal_exit_th,55
2025-08-28 17:45:00,2025-08-28 20:45:00,0.005494276965166959,signal_exit_th,36
2025-08-30 20:40:00,2025-08-30 23:40:00,-0.001428525926576391,signal_exit_th,36
2025-08-31 04:40:00,2025-08-31 07:40:00,-0.0004233422238572504,signal_exit_th,36
2025-08-31 20:25:00,2025-09-01 01:05:00,0.009374818343239005,signal_exit_th,56
2025-09-01 11:40:00,2025-09-01 14:40:00,-0.00533067295817746,signal_exit_th,36
2025-09-02 14:20:00,2025-09-02 17:20:00,-0.004434934953028361,early_exit,36
2025-09-03 14:00:00,2025-09-03 19:10:00,6.188394953035542e-05,signal_exit_th,62
2025-09-05 07:35:00,2025-09-05 10:35:00,-0.0031688974612887047,early_exit,36
2025-09-05 11:35:00,2025-09-05 16:25:00,0.014139484112056233,signal_exit_th,58
2025-09-07 12:25:00,2025-09-07 15:25:00,-0.0016424109895040659,signal_exit_th,36
2025-09-08 12:00:00,2025-09-08 15:00:00,-0.0056418784523879,signal_exit_th,36
2025-09-09 09:55:00,2025-09-09 12:55:00,0.0026094452392717246,signal_exit_th,36
2025-09-09 16:55:00,2025-09-09 19:55:00,0.0029334273116193295,early_exit,36
2025-09-10 15:20:00,2025-09-10 19:10:00,0.004064775289048079,signal_exit_th,46
2025-09-12 02:40:00,2025-09-12 05:40:00,-0.00010241346019329693,signal_exit_th,36
2025-09-12 18:55:00,2025-09-12 21:55:00,0.005325009370210214,signal_exit_th,36
2025-09-13 14:45:00,2025-09-13 18:55:00,0.001498607991349806,signal_exit_th,50
2025-09-16 18:20:00,2025-09-16 21:20:00,0.00016446066719075342,signal_exit_th,36
2025-09-17 18:05:00,2025-09-17 21:05:00,-0.00470078944048645,early_exit,36
2025-09-17 22:05:00,2025-09-18 01:05:00,-0.0035583177205204255,signal_exit_th,36
